Feature_GID,T0,T1,T3,T6,T24
Sto_051630,11.546909,10.918190,9.270365,9.379551,10.731150
Sto_139220,14.184453,13.369049,11.908116,12.026024,13.392129
Sto_009120,10.658245,10.200001,8.378925,6.391353,9.633356
Sto_021960,10.507676,9.834739,8.225847,8.600127,9.803508
Sto_080070,6.014156,5.174403,3.689787,6.292824,7.198362
Sto_334500,11.100024,10.848969,8.815869,9.198723,10.497267
Sto_005910,9.146214,7.976536,6.860212,8.920205,8.912041
Sto_281510,5.434585,5.657585,3.150289,6.224017,6.439417
Sto_119570,7.588542,6.289283,5.284457,6.570588,7.467206
Sto_280510,10.378575,10.086239,8.092957,8.508987,10.474128
Sto_045500,10.157712,9.714059,7.871784,8.585575,9.877378
Sto_032150,8.113023,7.597785,5.822082,7.056269,7.813232
Sto_070130,8.835429,4.606492,6.551158,7.790637,8.805320
Sto_125820,8.524315,7.235012,6.232096,8.184403,8.348109
Sto_250450,7.274697,7.245836,4.977288,4.506846,5.349704
Sto_143540,8.799502,7.108132,6.507311,7.465042,8.634530
Sto_171670,6.566245,4.918012,4.262717,5.547345,6.267686
Sto_018610,14.700479,13.357132,12.413988,12.323136,14.090031
Sto_353030,11.114352,10.924633,8.826456,9.060939,11.079874
Sto_249060,9.002490,7.898105,6.706778,7.306782,8.895002
Sto_371260,10.814283,10.441360,8.525693,8.989846,10.296292
Sto_091990,7.664907,7.362235,5.365630,6.590064,7.720446
Sto_380200,6.978377,7.746839,4.690145,4.056492,5.268915
Sto_249130,10.640494,10.284355,8.346376,9.351085,10.414226
Sto_355530,4.750826,4.344283,2.466887,3.286244,3.503601
Sto_119340,14.868679,14.886875,12.577724,15.820534,12.088166
Sto_222800,8.547297,7.767859,6.242795,7.225485,8.576411
Sto_319440,10.195322,8.178297,7.903262,8.448842,9.947020
Sto_043430,9.450075,7.851814,7.153408,7.062059,9.177901
Sto_202070,9.943788,7.069103,7.646861,8.565007,9.817050
Sto_001520,7.032092,5.089582,4.721896,4.951914,6.391443
Sto_318870,9.537732,8.776620,7.241968,8.176407,9.281371
Sto_225680,13.646236,12.909762,11.353285,12.319246,12.682499
Sto_056290,8.370246,7.498172,6.074308,6.615864,7.811881
Sto_105500,6.183765,6.701162,3.877117,3.109406,5.769721
Sto_041760,7.483073,7.095975,5.191327,5.027676,5.501506
Sto_005680,13.366935,12.078267,11.070018,9.132502,12.495110
Sto_124070,6.176869,4.832047,3.874405,3.610925,6.263793
Sto_084860,12.040210,11.824670,9.741366,9.516167,11.798131
Sto_349380,11.031572,9.162877,8.728292,9.786285,11.265563
Sto_013050,12.355515,12.267905,10.052592,10.566294,11.927891
Sto_209090,5.806547,4.723851,3.501115,4.585379,5.045447
Sto_122250,8.336756,7.839974,6.026029,6.760967,8.645829
Sto_135030,9.450143,8.763387,7.137982,8.462227,9.359526
Sto_355970,10.962526,10.129935,8.656595,9.650730,10.184544
Sto_218870,10.525968,9.301033,8.215904,8.762803,10.067481
Sto_073330,8.492343,6.713409,6.180745,7.245347,7.999405
Sto_092390,10.875851,10.339477,8.568793,8.708120,10.379076
Sto_018560,10.375337,9.252152,8.068141,8.110139,9.415547
Sto_004390,7.119256,5.954336,4.808780,5.746907,6.494833
Sto_300700,7.579331,6.209635,5.273524,4.459716,6.804907
Sto_065140,6.712898,5.664159,4.399187,4.731931,6.091402
Sto_047220,10.370687,7.817703,8.055455,8.833451,10.052354
Sto_225960,7.175981,5.248205,4.861600,5.314622,6.113870
Sto_114400,9.194121,8.932629,6.879879,7.910176,9.187874
Sto_037350,11.793733,11.466901,9.477654,8.824314,11.267124
Sto_004080,13.406565,12.644369,11.090753,9.679735,11.546495
Sto_177520,6.292629,4.245257,3.961358,3.591605,5.818446
Sto_271920,9.547027,9.150027,7.225447,8.046611,8.956765
Sto_231450,12.117409,11.969203,9.799939,10.575809,11.730239
Sto_003920,8.562836,7.700077,6.233006,7.215133,8.057687
Sto_050400,8.831029,8.590998,6.504777,7.837533,8.587113
Sto_271570,13.074559,12.992582,10.756757,12.170562,13.029146
Sto_348250,8.341034,6.358031,6.022254,6.488449,7.202170
Sto_112170,8.612229,7.657188,6.284535,6.815880,8.359853
Sto_105460,11.226135,10.927952,8.904843,9.988462,11.425764
Sto_253700,6.080176,3.897307,3.769521,4.728663,5.146974
Sto_273020,9.586646,8.038316,7.267509,8.503289,9.648664
Sto_120620,6.819996,6.284470,4.510876,4.623217,6.784821
Sto_065130,9.055413,8.142169,6.726478,7.602675,8.751715
Sto_115950,5.689155,3.385919,3.343881,4.384511,4.520868
Sto_334810,10.501974,7.852786,8.177864,9.513313,9.207080
Sto_085190,6.858063,5.616888,4.530688,5.501198,7.013052
Sto_177140,9.241887,8.340581,6.922784,5.469629,7.593238
Sto_019680,11.387889,10.552496,9.064851,9.938118,10.806833
Sto_054170,12.196071,11.574075,9.871800,10.557877,11.558611
Sto_352820,13.455138,12.556460,11.127736,10.766419,12.696919
Sto_102640,9.700698,8.857642,7.367799,7.424495,8.624469
Sto_207610,9.806450,8.462964,7.473218,8.255758,9.471811
Sto_270810,7.991400,7.229140,5.640480,7.009482,7.986257
Sto_045330,6.435559,5.563618,4.097591,4.398842,6.107806
Sto_315130,5.613462,4.306083,3.281513,5.255357,4.537194
Sto_094730,6.541520,6.032291,4.192066,5.780802,6.465005
Sto_093040,7.190981,6.141961,4.843804,5.773629,6.314701
Sto_304110,7.797029,5.746672,5.454441,5.662734,6.963776
Sto_078760,8.305778,7.585218,5.958214,6.135197,7.736434
Sto_291900,10.654244,10.135903,8.319417,8.855197,10.741579
Sto_041730,6.943556,6.449396,4.583341,6.031665,7.197727
Sto_111040,9.105714,8.146964,6.773657,8.435212,8.876451
Sto_032090,11.397980,11.077195,9.059811,9.990049,11.872280
Sto_264350,8.640470,7.555136,6.295207,6.818500,7.772429
Sto_158590,12.317240,12.070245,9.977812,12.009265,11.993323
Sto_041410,9.390509,8.631464,7.047457,9.004302,10.326652
Sto_117210,12.937477,11.124415,10.597592,9.814450,12.257683
Sto_389650,6.963696,7.339218,4.606017,5.197287,6.205149
Sto_230840,10.674349,10.161014,8.329732,9.246426,10.697818
Sto_302610,4.697765,5.831039,2.376597,2.098015,2.089291
Sto_262500,12.221456,11.320321,9.877758,9.790912,11.405752
Sto_082050,9.370306,8.322233,7.023516,7.648722,8.552851
Sto_281500,5.184451,4.837422,2.841029,6.010538,5.956611
Sto_000220,6.591936,5.150192,4.246805,4.745997,5.468495
Sto_168980,7.193889,6.629973,4.842101,4.625516,6.281628
Sto_119040,8.678100,8.535565,6.323293,7.022853,8.333793
Sto_257800,10.076763,9.207976,7.725389,6.747847,7.918520
Sto_338480,13.130659,12.851692,10.779706,8.339279,12.299019
Sto_163770,11.706846,10.755317,9.355494,9.574152,11.123253
Sto_192880,8.790746,8.510018,6.435179,7.717889,9.174500
Sto_038930,8.280319,6.480235,5.919925,5.962443,7.341529
Sto_074070,8.121367,6.055640,5.763349,6.913581,7.432997
Sto_030380,11.306412,10.169893,8.948846,8.338473,9.456050
Sto_135790,11.050408,12.676615,8.696062,7.654336,9.371803
Sto_011560,12.221620,13.963476,9.866306,10.163214,11.103839
Sto_275590,7.439579,7.242957,5.082892,5.072880,6.353259
Sto_263550,9.911427,9.116969,7.551829,8.194784,9.559115
Sto_100500,8.251099,7.492770,5.885063,5.823326,7.891550
Sto_001720,8.107434,7.862906,5.750369,6.935782,7.962045
Sto_350980,7.963707,7.213182,5.594340,6.264499,7.458843
Sto_232040,7.598548,6.213336,5.243622,6.238508,7.382302
Sto_020770,7.266221,5.605131,4.896313,5.305447,5.911782
Sto_206360,11.115009,9.815103,8.751476,10.644717,10.197117
Sto_012050,5.653640,5.661920,3.301627,3.624352,4.648822
Sto_212460,7.271516,5.182744,4.920199,4.548170,6.566610
Sto_162760,9.709643,8.837946,7.342182,7.757919,8.858931
Sto_160930,10.012724,9.056371,7.645991,8.838347,10.016726
Sto_054570,12.160992,10.542010,9.792339,10.157140,11.268624
Sto_321300,10.818620,10.613470,8.448723,9.123843,9.526277
Sto_150160,5.855167,2.310294,3.466335,5.464436,5.675457
Sto_185920,7.346871,6.284725,4.959788,6.960092,7.613507
Sto_225300,7.653707,5.100497,5.262828,6.525368,6.890062
Sto_282280,8.263054,8.311141,5.885422,7.270596,7.655289
Sto_032950,9.400334,9.303506,7.025103,8.486300,9.756285
Sto_017390,6.677746,6.071205,4.286995,5.177146,6.194875
Sto_239950,10.051367,10.220834,7.676006,8.148286,8.834767
Sto_310540,6.961385,6.287584,4.580016,5.552031,6.884099
Sto_378310,8.600598,7.029295,6.218341,7.343062,8.098402
Sto_195520,9.278553,8.531910,6.896413,8.152664,9.163847
Sto_194220,12.145090,11.529142,9.768603,10.750430,11.466012
Sto_256560,9.319546,8.547702,6.943023,6.939776,9.585078
Sto_028310,9.898256,9.965953,7.515670,6.753787,9.489874
Sto_321760,6.491193,6.540999,4.109050,4.699881,6.120252
Sto_038290,9.929562,9.720640,7.551139,10.118810,10.273124
Sto_176610,12.389594,12.022672,10.006132,8.960488,11.553502
Sto_124290,12.281744,11.701367,9.896738,10.110110,11.951697
Sto_095280,6.453682,3.076173,4.038338,4.134974,5.592663
Sto_258410,6.898836,6.021915,4.516216,5.697801,6.493183
Sto_164610,8.917684,7.536805,6.531198,5.717775,8.368460
Sto_106740,6.931494,5.800072,4.532201,3.962545,5.808102
Sto_245430,9.231470,6.630031,6.839488,6.772217,8.174587
Sto_093470,7.551565,6.940290,5.161691,4.131193,5.908651
Sto_222700,11.791986,11.493987,9.398771,10.729477,11.955838
Sto_146130,7.651513,5.568872,5.246961,5.965527,7.316029
Sto_142190,4.935800,3.767599,2.521876,2.217890,2.969658
Sto_084090,6.396378,5.636903,3.994485,4.530286,4.914460
Sto_106730,6.102289,4.297451,3.707890,3.176818,5.072721
Sto_239750,7.702401,5.950942,5.304563,4.829881,6.820760
Sto_135260,9.574487,8.883577,7.170132,7.922515,7.612524
Sto_075800,8.249799,6.953473,5.847577,6.351021,7.761959
Sto_105480,11.880823,12.459791,9.482436,10.709857,10.411532
Sto_353590,12.569382,12.372348,10.168349,10.765492,12.499945
Sto_052890,9.194953,8.753714,6.792928,4.963571,7.584052
Sto_115960,6.163283,3.613049,3.764818,4.899374,5.467895
Sto_374580,6.433538,5.093244,4.028753,4.061305,5.450317
Sto_162700,13.419614,12.399051,11.016195,11.445111,12.324673
Sto_115770,10.497679,9.034330,8.092156,7.412710,9.148004
Sto_181070,9.935849,8.951647,7.525705,9.455446,9.651123
Sto_114260,7.278553,5.760153,4.876177,6.130342,6.783656
Sto_179020,9.425611,8.944893,7.007165,8.315925,9.280663
Sto_115360,12.560895,12.013472,10.154478,10.453537,11.275379
Sto_226460,7.050687,6.146144,4.618000,5.882825,6.731835
Sto_145890,7.016614,6.661250,4.608773,6.101188,7.332908
Sto_177990,11.000022,11.759309,8.593506,9.703512,9.496179
Sto_111050,8.529186,7.575864,6.117958,5.446474,7.392801
Sto_218760,12.196283,11.066373,9.784480,10.800483,11.456704
Sto_281860,7.547103,7.107646,5.120328,6.918681,7.950302
Sto_338520,8.404606,6.387799,5.984003,7.009846,8.236432
Sto_269880,9.636801,7.971417,7.214795,7.815780,8.214421
Sto_270690,6.712515,6.033920,4.275065,4.269858,6.103375
Sto_131560,6.779428,6.133309,4.354732,5.483114,6.203054
Sto_074210,10.918835,10.443970,8.500370,9.906571,10.794209
Sto_249070,9.503148,9.154002,7.087999,7.061627,8.995738
Sto_209060,11.494984,10.862421,9.072280,9.901581,11.377480
Sto_001240,10.077511,8.760725,7.655537,7.654254,9.728301
Sto_334790,9.393180,6.083918,6.966954,7.467960,8.155147
Sto_263320,9.145456,8.096201,6.721538,6.023422,8.056688
Sto_188160,9.207578,8.645418,6.776356,8.086939,9.782713
Sto_109810,11.837037,11.763404,9.411682,10.150552,11.983083
Sto_032640,9.972134,9.462437,7.540071,8.814791,10.710374
Sto_014680,11.445254,11.075873,9.017013,7.722764,11.299071
Sto_302210,10.130488,8.913433,7.698846,8.614501,9.731506
Sto_246550,13.060673,12.797770,10.631733,8.474996,11.647747
Sto_036490,9.846358,9.242022,7.417345,8.253010,8.582600
Sto_113330,5.986800,4.497128,3.547938,3.992675,4.687525
Sto_370080,6.975074,5.185018,4.524058,4.666806,5.701942
Sto_008470,7.824750,6.318645,5.391248,6.872079,7.465748
Sto_165350,11.228120,10.039956,8.797130,10.100556,10.716006
Sto_256470,8.019590,7.185146,5.597279,6.883866,6.952004
Sto_078190,7.508429,6.574264,5.067496,5.488689,6.516247
Sto_065260,10.150094,9.717644,7.718686,8.676813,10.188481
Sto_118090,12.499704,10.193267,10.066375,10.832777,12.021943
Sto_046620,11.497681,11.333140,9.063813,9.600466,11.267233
Sto_035250,8.272222,6.105419,5.832138,7.192155,8.037124
Sto_206940,8.338701,7.346980,5.899080,7.451592,8.377417
Sto_252100,11.277906,9.411982,8.842708,7.694541,9.763753
Sto_177480,8.467497,5.623644,6.029512,7.336536,8.199000
Sto_113260,8.305291,6.356090,5.858311,7.110247,7.513932
Sto_058060,8.861980,8.230200,6.420725,6.236216,7.871193
Sto_199870,5.578025,4.796807,3.136821,3.519292,3.424046
Sto_100760,8.045547,4.848543,5.606545,4.348928,7.558325
Sto_025750,8.724948,7.782273,6.290480,5.896884,7.471334
Sto_315850,13.544821,11.921901,11.101742,10.513299,12.487766
Sto_218560,13.475684,12.297635,11.032161,11.652046,12.459416
Sto_209480,12.142899,11.867704,9.697418,9.856791,11.326467
Sto_257760,9.188241,8.755600,6.737334,8.545491,9.311022
Sto_317980,8.964215,7.849752,6.510815,5.696901,8.413873
Sto_235330,8.885025,8.654027,6.432796,8.147357,8.815165
Sto_122160,11.182316,10.245201,8.735509,7.761897,9.022275
Sto_297690,5.900956,5.320902,3.451893,3.417747,5.396709
Sto_009040,10.626093,10.115443,8.177134,9.822913,10.407745
Sto_281540,7.468852,7.650434,5.019788,6.319730,7.797074
Sto_258380,9.707336,9.599466,7.264336,7.896583,9.558718
Sto_218960,10.609948,9.857957,8.164895,10.071445,10.478539
Sto_144600,9.130951,8.780734,6.679605,7.795750,5.706410
Sto_293430,10.298465,10.199095,7.846761,9.665623,9.303587
Sto_185290,9.039341,8.812650,6.593343,7.182947,8.104453
Sto_345890,7.612286,5.937465,5.167337,5.810006,8.047899
Sto_125400,7.306810,6.688863,4.872017,6.521437,7.223222
Sto_230510,12.809955,13.120317,10.357900,10.899712,12.856065
Sto_022390,10.169385,8.261322,7.711733,8.384250,9.136776
Sto_226430,10.993918,9.647005,8.538579,9.299445,10.486405
Sto_023840,9.467414,9.290572,7.010996,8.054393,9.807908
Sto_317390,9.748846,9.613563,7.286080,8.851722,10.005750
Sto_189390,11.555948,11.399961,9.093185,9.189702,10.564213
Sto_321420,6.525734,6.708191,4.071316,4.171304,3.296734
Sto_264090,9.784854,7.277816,7.323615,7.683391,9.373583
Sto_125220,6.173105,4.807695,3.697683,4.765960,6.093149
Sto_043470,10.368971,8.719581,7.897860,8.355548,8.250227
Sto_010420,5.683920,4.280194,3.200306,5.272312,5.858229
Sto_003310,10.358847,9.283839,7.886571,10.889819,11.208504
Sto_079900,9.982867,8.705765,7.507526,8.223060,9.647771
Sto_315700,15.955480,15.202164,13.481760,13.408999,16.005872
Sto_073710,9.235402,7.272157,6.759695,7.344020,8.141448
Sto_361760,5.807797,5.262534,3.285905,4.463503,5.038462
Sto_160710,8.861993,7.869942,6.378645,8.038776,8.535478
Sto_282590,5.185048,3.740371,2.737502,3.596041,4.277479
Sto_054300,8.723537,9.098177,6.247180,7.811859,6.392670
Sto_344210,8.632885,8.041393,6.151520,4.449881,5.331157
Sto_249350,10.013040,9.548786,7.532122,7.578290,9.976493
Sto_245920,11.418932,10.955959,8.937142,8.868700,10.280793
Sto_138370,8.983405,8.834130,6.491571,7.918096,9.046018
Sto_090910,13.169387,12.743672,10.684746,10.765295,12.767334
Sto_297230,10.395361,10.006373,7.908261,7.805885,9.933842
Sto_218550,10.233056,9.112400,7.742811,8.062551,9.183206
Sto_295820,6.343231,5.950336,3.867637,5.238775,6.274959
Sto_369660,5.332543,4.511717,2.847422,1.623699,3.565581
Sto_271940,12.786647,12.481315,10.293729,9.273558,11.875426
Sto_114180,10.099943,9.305319,7.603753,8.076928,9.447698
Sto_135100,8.538340,7.073120,6.043996,6.597834,9.287178
Sto_161790,7.435805,4.552714,4.927992,5.155709,6.924059
Sto_080120,9.054281,6.349884,6.553078,7.464557,8.318522
Sto_189700,8.788346,8.305821,6.289203,6.701411,7.896355
Sto_060120,11.848401,12.223023,9.352845,10.169444,10.499689
Sto_114060,10.820314,7.748664,8.322486,8.022058,10.372725
Sto_389330,9.688915,8.741071,7.189140,6.953598,8.947304
Sto_143120,10.194121,9.210504,7.691693,7.928362,8.399630
Sto_118480,6.755144,6.574676,4.219363,5.192828,6.234300
Sto_043930,13.469619,14.235117,10.967620,11.574518,11.613296
Sto_039420,11.420112,11.101988,8.914451,10.052798,10.982149
Sto_194160,8.059450,5.682219,5.560195,6.347777,7.346609
Sto_330720,5.851149,5.299249,3.360629,4.537470,5.515593
Sto_077340,5.761402,3.293482,3.206596,4.522743,5.587033
Sto_022280,5.486675,4.105682,2.932249,1.906333,3.018322
Sto_038530,8.134422,7.242937,5.632509,6.489559,7.082564
Sto_019060,6.822238,5.974770,4.315193,5.042626,6.411720
Sto_045540,8.801543,8.970295,6.285829,6.452804,8.396807
Sto_258220,10.585243,10.130900,8.073460,9.573701,10.687925
Sto_337740,11.901124,11.288361,9.390182,9.395067,11.840499
Sto_378400,8.822361,7.354688,6.313714,7.033967,8.397126
Sto_271880,9.636043,8.302495,7.121211,6.879142,8.478986
Sto_263540,5.971770,4.432515,3.459822,5.081882,5.769290
Sto_176260,11.688803,11.238099,9.175085,9.463602,11.553657
Sto_053630,9.088381,8.099111,6.568749,5.324043,8.584941
Sto_319080,9.144404,7.733591,6.625070,7.153780,7.886898
Sto_212270,9.642568,7.202942,7.128905,4.163595,8.385097
Sto_280520,7.520247,5.791108,5.008819,4.565586,7.567173
Sto_037110,8.200427,5.856109,5.686174,5.288449,8.262646
Sto_114450,9.587973,9.468907,7.068943,8.512140,9.407721
Sto_081950,10.471055,10.111707,7.948456,9.276382,9.195598
Sto_211470,6.812843,4.923862,4.290367,4.071112,5.246918
Sto_017280,10.888852,10.753841,8.369078,9.058655,10.009721
Sto_355250,13.319729,12.632625,10.798262,10.381029,10.965203
Sto_040330,9.968090,9.674664,7.442080,8.682195,10.409930
Sto_099840,10.050444,9.449568,7.527398,8.951967,10.031950
Sto_303730,11.625472,11.148309,9.102173,8.086904,11.039234
Sto_032140,10.119812,9.339087,7.596112,6.240231,8.653801
Sto_101780,9.215081,8.118369,6.680516,8.052878,8.971806
Sto_019590,7.272274,7.357576,4.747921,5.303946,2.478685
Sto_273220,11.303674,10.297544,8.776220,8.786987,10.708537
Sto_161560,9.918206,8.525176,7.397689,8.455371,8.726020
Sto_083510,8.289510,8.058876,5.755486,4.654705,6.670817
Sto_027810,10.510753,9.898192,7.979081,8.516423,10.351250
Sto_384670,12.524745,11.483029,9.994923,11.012118,11.532745
Sto_026710,7.782752,7.825298,5.265068,5.422731,7.215336
Sto_103960,7.247878,6.672293,4.710869,6.055172,6.717033
Sto_165180,5.361607,5.367122,2.804136,3.984208,3.467388
Sto_128400,10.966892,8.468211,8.429652,8.817209,10.458546
Sto_144590,9.933758,8.994036,7.396471,8.947771,9.390271
Sto_225210,9.766889,8.932386,7.229547,7.918453,9.087748
Sto_170150,8.712412,7.836847,6.170440,6.619631,7.330018
Sto_167430,9.882292,9.229601,7.342189,7.419368,9.580401
Sto_175960,8.580580,5.394146,6.042789,5.475703,7.737606
Sto_223720,10.055939,8.046770,7.512771,6.689145,10.380543
Sto_079390,7.462409,6.319106,4.902801,5.001201,5.971444
Sto_175230,7.475333,6.291525,4.926386,5.959823,6.673914
Sto_208450,11.903283,11.468428,9.361920,9.421963,10.345798
Sto_027620,7.558748,6.053052,4.992469,6.053906,7.102791
Sto_070600,8.956481,7.022939,6.403849,7.973174,8.607353
Sto_056150,7.143965,5.914251,4.569383,5.360829,8.123902
Sto_328010,9.549276,9.722498,7.011386,8.346731,8.512630
Sto_297820,11.022972,9.764193,8.481211,9.446901,10.381286
Sto_262940,9.379720,9.357892,6.831408,7.458604,9.106542
Sto_043140,7.158693,6.587152,4.598159,5.832711,7.593869
Sto_236360,12.361344,10.092717,9.818066,10.284416,12.019619
Sto_343410,10.695049,8.806238,8.147445,8.973709,9.446317
Sto_103380,9.251219,8.365972,6.706892,7.389395,8.827972
Sto_064870,8.765076,7.364841,6.223663,8.282772,8.865900
Sto_087550,8.909942,7.863970,6.360347,7.491099,9.045025
Sto_134080,8.494231,7.717404,5.936323,5.842125,7.290084
Sto_110470,10.898508,9.508744,8.350065,7.108267,9.503884
Sto_173890,9.711342,8.345310,7.159861,6.535914,9.114180
Sto_047750,9.490168,7.480595,6.942687,7.961903,8.891307
Sto_349610,2.886252,2.516908,0.355266,3.064253,3.034144
Sto_194300,11.171472,10.101318,8.616754,9.871804,10.900725
Sto_009860,6.597175,4.547173,4.015960,6.452907,6.963502
Sto_109820,9.731703,8.723800,7.174536,8.708703,8.631488
Sto_265630,9.015237,8.581747,6.455661,7.848112,8.932080
Sto_106210,5.119973,5.217875,2.557309,3.420541,4.673802
Sto_269240,14.444690,13.723896,11.887700,11.001652,13.140745
Sto_123460,10.145737,9.786254,7.584548,8.459036,9.450091
Sto_270040,9.805510,8.970720,7.243906,9.521382,10.359865
Sto_113810,10.356426,9.671445,7.791504,9.561404,10.362850
